source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ruwe,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux_over_error,phot_rp_mean_flux_over_error,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
4063195639524532608,270.40449596222635,-27.00532746055039,-2.986289054637611,1.7308713,7.0393701854643025,1.9685205,8.285424571858165,1.3643336,1.8281434,88.795845,20.329868,6.894068,21.625578,2.877201,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195639524533248,270.4055561059496,-26.9999421891994,1.4354247563028897,0.4119584,-1.6743249487857201,0.41796383,-6.255065423494213,0.29265946,1.1548064,272.01596,19.34611,8.755483,31.381237,2.4657917,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195639524533376,270.4057196571516,-27.002176284825946,0.4625347185258498,0.4694463,-0.27867364442522835,0.4911759,-7.862336208805932,0.34155843,0.947476,235.64304,19.712255,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195639524534272,270.4067875813058,-26.99731767699517,-0.7678498105948662,0.3934926,-7.037993639688213,0.3662393,-2.629480037840411,0.2392804,1.0149372,312.5551,19.079878,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195639524534528,270.40700088892055,-27.005432646562543,-1.0387631608781547,0.5023418,-4.6540390099521805,0.5210097,-7.808666142511334,0.36659715,1.2126404,214.41412,19.412973,5.8711786,30.421711,3.1286278,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195639524535296,270.40771815908323,-27.00487294822079,0.17807314449833875,0.34994712,-2.901457904331353,0.35626498,-5.226509881723849,0.24896437,1.0056199,304.69452,19.154982,6.156031,51.30377,3.3284302,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195639524563328,270.40244353051514,-27.005094967798726,0.70982828906436,0.67176896,-1.0612558328822577,0.8659099,-2.7443023704671377,0.62187594,1.077813,168.16965,20.071127,5.9622874,9.203152,2.5878544,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195639524564352,270.4034304783857,-27.00400708478911,1.1309405774624506,0.9355863,2.369727682664931,1.3257117,0.7441462994448756,0.9360627,1.1758041,99.64461,20.314203,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195639524564480,270.403565522695,-26.999986087365826,,,,,,,,83.52544,20.658022,1.2785797,13.268179,2.0733833,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195639524565248,270.4042014583267,-27.003270318228946,,,,,,,,84.68572,20.494078,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195639524606080,270.4103151766847,-27.001983030530777,0.03586178227669347,0.47118592,-2.875288173443559,0.47868168,-10.731802695575771,0.33638147,1.0253774,272.95566,19.657225,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195639524606208,270.4103363706602,-27.006095799968737,,,,,,,,189.33018,19.433817,5.42013,59.96795,1.8442917,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195639524632832,270.40891168788477,-27.00581767554736,,,,,,,,70.33472,20.602125,1.5733031,15.122091,2.3171463,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195639524634496,270.410499073279,-27.002736379990566,,,,,,,,72.03672,20.44132,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195639524636288,270.41176550695656,-27.00229654904279,,,,,,,,68.86064,20.391195,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195639524637184,270.4126695612137,-27.005448765561944,1.4631813498598918,0.5949907,-0.6192569948187578,0.54231244,-2.041526034114531,0.3830612,1.0390738,175.04135,19.84337,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195639524638720,270.4139347073895,-27.006288287300936,5.035316669494757,0.85666686,-4.420124736078318,1.2711914,-2.3536935989930137,0.8456283,1.1888518,88.24496,20.056309,5.4354706,12.062036,2.3173542,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195639524692352,270.4120593397367,-27.004993591547798,0.06406457243147085,0.14804369,-5.816717914458899,0.1482217,-7.8042948706936315,0.107525274,1.0593967,684.036,17.780724,27.65423,106.62303,2.9460907,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
4063195639524692480,270.4124819308251,-27.00591115796497,,,,,,,,42.03295,20.610209,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195643660775168,270.4113166572579,-27.001658452585676,,,,,,,,100.2763,20.319593,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195643670322048,270.4132532905819,-27.00503925576308,,,,,,,,180.93456,17.552607,27.128157,97.244934,2.4611912,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195643670332544,270.41069211694054,-27.005518678942078,,,,,,,,33.411003,20.509205,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195643670365056,270.4043989422125,-27.005807910462238,-0.29651387645172445,0.6206319,-7.1872360736291725,0.58191884,-5.013395575890471,0.40000424,1.0130105,162.48682,19.713497,3.6985543,18.582794,3.7097893,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195643670377728,270.40579984464136,-27.002983271617435,,,,,,,,55.603065,20.733458,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195643670377856,270.4056196365055,-27.002687250918942,4.146617747571624,0.8391096,3.0499831521780143,0.6346572,0.40742680615182975,0.4085666,2.3135042,70.552345,18.926874,15.65138,73.92489,2.9288921,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195643670393216,270.4072424793902,-26.999531101186285,-1.154151811347565,0.99158067,3.105315162263039,1.3074905,-6.78560183421082,0.9408122,1.095749,106.63932,20.401236,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195643670393344,270.4071984983597,-26.999100771259776,0.9840125150041251,0.40555912,1.3396678807984546,0.42512652,-1.3536987792640263,0.2887412,1.1674539,99.19503,19.234703,14.72999,26.219315,2.5076427,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195643670405248,270.4064706943628,-26.997837366027518,0.43664085306350825,0.10328815,0.6927998788505231,0.10387044,-2.083715580616884,0.07410652,0.9693202,949.08044,17.38509,70.70185,90.42337,2.2490215,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
4063195643671339392,270.41412519815447,-27.005442489669406,,,,,,,,68.25366,20.404755,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195643671341696,270.4052172273189,-27.004886557780033,0.9113611639129425,0.808575,-5.570009775276178,0.9721273,-2.537884598615513,0.71459204,1.0410945,145.69017,20.238974,3.2103562,17.52694,2.8381672,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195643671342592,270.4018917833938,-27.00482674533928,0.6970177260150481,0.8272516,-4.4359260140374985,1.0823845,-4.684840580528558,0.79351664,1.0924202,,,,10.535252,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195643671421824,270.4081480704558,-26.99966951633366,,,,,,,,88.637215,20.523985,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195643671422336,270.40233383599997,-27.001645666375055,-0.7843601387289081,1.0022991,-3.79153703511577,1.2823848,-10.82267757454357,0.86126673,0.9248549,107.35621,20.32422,,127.95609,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195643671633664,270.4001141687945,-27.003261975443895,,,,,,,,66.85736,20.6102,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195643732193920,270.411997670899,-27.00611983562423,0.6117706255884159,0.22520888,-4.055041084967192,0.2422838,-6.59775885579915,0.17490424,1.2024752,252.83784,18.379833,21.274698,58.582558,3.08926,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3856.8535,4.0915,-1.4097,456.0506,4.0797,2.6774,1.4902
4063195643732201088,270.41083849277635,-27.00527847599082,-0.6539045083410613,0.58244026,2.2954756560636835,0.56886053,-4.4249439223209075,0.39423186,1.1505888,189.90958,19.776377,8.589415,33.87132,2.8466892,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195643732205056,270.411427652063,-27.003612532184825,0.4562994742407571,0.0411537,1.005347035169715,0.040362883,-1.5314229206621193,0.028826093,0.93682534,2925.1924,15.389136,462.57117,656.1322,1.4508152,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,8392.458,3.3008,-0.3588,5522.4126,2.875,2.4276,1.329
4063195643732222208,270.4086811660353,-27.00224349226535,0.9989322801596396,0.047014404,-0.9863626631934209,0.043292403,-1.0423774948751623,0.031838745,0.9850303,2636.1409,15.571128,356.513,755.1261,1.0955582,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5431.551,4.5874,-0.5642,797.6057,0.4591,0.3731,0.2005
4063195643732231552,270.40586949545485,-27.002570204690404,,,,,,,,63.705025,19.372667,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195643732235776,270.40488174710157,-27.002556741903057,0.30178089886456205,0.22161828,-3.571110028335864,0.24669696,-8.38704188087298,0.17531948,1.0001105,409.18066,18.64995,9.577838,51.373497,3.6271477,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3770.1309,4.0552,-0.77,486.1761,5.2481,3.3282,1.8941
4063195643732236544,270.40861056291783,-26.99902720399076,-0.046780741312124674,0.23874219,-0.4936678163990159,0.24546352,-5.766014479585717,0.16903146,1.0250614,491.0991,18.4997,11.023666,48.323696,3.1874294,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4117.1245,4.4669,-0.6955,531.5676,4.2886,2.8529,1.578
4063195643732236928,270.40089038771436,-27.00570759519128,0.10410121689356114,0.13549875,-3.2247109165376036,0.13394202,-1.845846849941021,0.096239135,0.96877307,145.10747,15.358318,15.443596,57.86155,6.1887407,-162.58855,VARIABLE,0,true,false,false,true,false,false,true,,,,,,,
4063195643732237184,270.4028825311735,-27.00387282438443,0.06386724219960158,0.16326392,0.750921466775332,0.16585599,-3.2868255556338073,0.120078444,0.9628336,294.26312,17.989298,19.144903,66.33494,3.3418102,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4533.318,4.2004,-0.3066,573.718,5.3827,3.6035,1.9998
4063195643732242304,270.40305509738994,-27.00245871965795,1.27244683084539,0.3128975,-8.113866217116987,0.32346156,-5.901193862912853,0.22222237,0.91793746,348.13486,19.090405,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195643732245376,270.40712010472424,-26.997870429731055,0.21135067421648557,0.38056782,-2.834551419131112,0.35184073,-8.856201108107202,0.22949281,0.9780244,301.1934,19.07954,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195643732747392,270.4081195639288,-27.003052797899887,0.9935937367095038,0.80740947,-0.05791639509336888,0.97510344,-1.464545509148763,0.6802648,0.9798396,129.37302,20.287115,5.736129,13.923678,2.135439,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195643732948992,270.40595387188057,-26.99898813156327,1.270070028625889,1.0191457,-1.6464983118698724,1.1680628,-3.7407587941616605,0.7084287,0.94654584,,,,15.174999,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195643739418240,270.4122180998311,-27.002389325304083,,,,,,,,70.29067,20.35354,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195643760054784,270.41245602906315,-27.00340628079956,,,,,,,,51.667427,20.369495,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195643760167168,270.4063050682713,-27.005852054025066,0.3183288598480436,0.17593256,-3.881087432714614,0.18950096,-2.783739454429414,0.13620266,1.0132147,526.2059,18.222616,17.722218,57.112335,3.1832619,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4244.958,4.1151,-0.3509,599.6003,5.2699,3.4543,1.925
4063195673706719360,270.39223645137884,-27.004839477936713,0.6611660086299113,0.03784803,2.412063094989171,0.03623054,-1.8577385481714854,0.025649022,0.8372866,3031.8064,14.826379,434.49252,842.3822,1.5997019,,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
4063195673717882368,270.3863350953136,-27.003298489887158,0.3098809404834677,0.1619215,-2.242705800966796,0.16418818,-7.515337023745833,0.11899742,1.0393609,593.2679,17.964958,10.763707,92.455925,3.6128197,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4794.8306,3.6091,0.3127,934.3929,6.9449,4.5716,2.5493
4063195673718225152,270.3855914227133,-26.9998957868244,0.17416773660822893,0.1364652,-4.656092648032733,0.13899574,-7.043389517676498,0.09738915,1.0966495,302.45966,17.27431,13.791688,88.72166,4.4973555,,VARIABLE,0,true,false,false,true,false,false,true,,,,,,,
4063195673729250176,270.38406000640697,-27.001138484477764,-0.1698854839057663,0.25936854,-3.4031830478150424,0.28705683,-5.8972520631469125,0.20681658,1.086512,402.44406,18.752064,9.271878,67.04076,3.46072,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,4890.6177,3.6023,0.7788,1515.2334,7.4669,4.875,2.7053
4063195673884241408,270.3824291893494,-27.00362809749947,-0.2289411729610654,0.18328986,-3.011103471215111,0.18055817,-5.209376627840013,0.13155414,0.91608447,,,,45.088577,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195673884261888,270.38369816513756,-27.002164296064112,0.8031566124724547,0.3929643,0.6466169367512342,0.4071348,-14.48663386056588,0.29020533,1.0193746,248.51361,19.43264,5.5101204,21.333414,3.2635593,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195673884246272,270.3819918043923,-27.004016761858622,1.6382477050116375,0.40892553,-3.4339546993003034,0.6791086,-5.604440777249877,0.529341,1.3991375,200.4326,18.826923,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195673884258560,270.3784446884774,-27.002916596335965,-0.40182106601766465,0.5889376,0.12356023066988452,0.57942766,-4.555344818768732,0.36507335,1.0285134,225.08177,19.60649,6.1750717,27.340235,3.0186615,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195673884263552,270.3884681263047,-27.00358743167485,-0.2126252632515997,0.80737376,-4.27456918273579,0.93672955,-5.153325060175055,0.63987875,1.3502604,122.53108,19.95099,7.822297,33.17658,2.6319275,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195673884274432,270.3879952007665,-27.00177601972632,-0.4377301421003952,0.5394499,-4.932544596939769,0.7020131,-2.155186367920182,0.52642906,0.95616895,90.33172,19.935577,4.7069917,28.62858,2.7575436,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195673884284032,270.3792352374748,-27.00352802803624,2.8760062958237933,1.5973575,-0.33461702344972266,1.5400956,-3.2953773839987557,0.8443784,1.0738498,104.36598,20.290789,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195673884285312,270.3808345800663,-27.003212657634396,1.0963810150047528,0.7787944,-2.4128363394342736,1.1563206,-3.616913385228438,0.93896455,1.0996665,123.75222,20.176563,21.286882,4.593247,2.5110016,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195673884285696,270.38103153776865,-27.002344809861743,,,,,,,,86.079834,20.5448,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195673884287104,270.38350736687,-26.999735134646425,-0.6060940450631672,0.9061668,-4.972314508565182,1.1126148,0.5370404951656684,0.8112202,1.1080722,133.25616,20.236156,5.2755566,16.68696,2.5046558,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195673884288512,270.38496922008915,-27.001884227712434,-0.27380813256756537,0.7247278,0.6279060325980129,0.8613097,-8.333532697104992,0.6205434,1.1317503,138.06763,20.069782,3.7840352,36.221226,3.3851528,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195673884289664,270.3857660906476,-27.001181719805658,,,,,,,,53.026993,20.644659,2.8435361,12.0223875,2.417881,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195673884292608,270.3889071697592,-27.005054605340657,1.073168833557131,1.0174878,-6.684037600815182,1.6116078,-4.904572169381694,1.2032621,0.99572766,113.20961,20.325258,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195673884293248,270.3895895523677,-27.002722456884648,,,,,,,,47.75537,20.888134,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195673884293888,270.3905639816829,-27.00343609391719,0.561484279991056,0.9379117,-1.5171698290398992,1.1000333,-7.000842738519172,0.6540816,1.0703545,157.03996,20.05467,4.81668,12.954089,2.4798584,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195673884294400,270.3923046076469,-27.005362499044423,1.523553252466275,1.0385987,4.0160467814687175,1.78434,-4.213772398079046,1.1482443,1.0333612,126.88828,20.29376,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195678030239872,270.3815967074911,-27.003630454990017,,,,,,,,90.69708,20.333128,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195678030240256,270.38190032977735,-27.003265084446834,,,,,,,,61.18631,20.561115,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195678030246528,270.38096455273194,-27.003501421903113,-1.3049763434474393,1.3616825,2.839741093793818,1.3072045,0.23367299510012696,0.8904714,0.92660064,89.355545,20.40531,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195678030246656,270.3810798625686,-27.003964831611935,,,,,,,,79.453545,20.310007,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195678030944512,270.391160478562,-27.005249976299393,0.0395718777261008,0.2279665,-4.412888800278173,0.23820119,-6.920523621274586,0.17056893,1.3609931,321.9346,17.97096,10.461359,110.20636,3.9851646,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
4063195678030952576,270.3851545849386,-27.00013842749681,-0.1546358478859609,0.37572268,-7.278575023327005,0.37391195,-8.736495701913423,0.22276527,1.0240715,223.35004,18.709576,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195678031163008,270.3894150997954,-27.001847051671447,0.11818939950168951,0.88004076,-2.838624655844148,1.1549342,-8.892034181143202,0.78195286,1.1186472,133.95294,20.204477,4.519666,12.373244,2.4698448,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195678031165440,270.3840415566547,-26.99788057053652,2.0947830924366597,1.0585092,-0.33460767152557364,1.3148443,-6.421068296090352,0.9281114,1.1703905,136.06125,20.281273,3.03989,12.006047,2.615425,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195678031227776,270.37968556136497,-27.001923774675063,1.6435262501333445,0.8479034,2.4452693311161373,1.5369654,-3.988743949432606,1.0937079,1.0115501,112.57252,20.486303,2.907784,10.647006,2.067171,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195678031232256,270.38550447651085,-27.00347011741408,,,,,,,,49.536766,20.89757,,3.0608966,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195678031232384,270.38451318870784,-27.004396720640436,,,,,,,,42.44979,20.7623,1.412596,10.10561,2.5035286,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195678031233920,270.38657013371386,-27.00413454455497,,,,,,,,42.87758,20.842335,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195678031235200,270.3889363301694,-27.003953524801123,,,,,,,,70.89798,20.590656,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195678092041856,270.38178187823104,-27.00372461304128,-0.2664563993961326,0.29766676,-1.3129874070409857,0.3057131,-6.0553438625526965,0.21616374,1.2199203,206.17876,18.57309,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195678092041984,270.38156302146064,-27.003165567726906,0.908553668334824,0.70232606,0.16972625150721682,0.6952427,-2.0326106591266617,0.53182983,10.177081,113.12391,17.312992,62.719696,72.535774,2.1111946,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
4063195678092053888,270.379549707414,-27.003108921395782,0.8671992028811607,0.10031421,5.249126896399294,0.10131994,-6.1740464957655,0.07276228,1.287013,769.67773,17.026363,129.99059,129.21492,1.4597645,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4601.842,4.718,-0.7334,775.3516,0.5658,0.4333,0.2314
4063195678092059136,270.3814557928627,-26.99998206721756,-0.25128215657381703,0.3095387,2.6351772198844103,0.31700316,-5.980397935940452,0.22975485,1.1216941,256.76077,18.90411,8.987975,16.70081,2.4289894,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3792.775,4.8987,-0.888,546.2944,1.4977,1.0237,0.5738
4063195678092491648,270.39075604671643,-27.005228296349845,,,,,,,,53.164528,19.353954,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195678092638976,270.3843735899846,-27.00012418703322,-0.16868859509952155,1.0869908,3.3283882194914858,1.3893522,-1.6163492713455123,0.89520556,1.3544253,110.66997,20.163263,6.5689197,14.99888,2.393608,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195678120377088,270.38359461799,-27.004228537072578,,,,,,,,71.18991,20.741594,2.9168282,5.694435,2.3253117,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4063195708066494080,270.3931643974945,-26.994313245257757,0.5356930905968339,0.049930476,-0.7981113868243682,0.050089896,-1.4802768153917303,0.035654157,0.948566,1756.2585,15.910046,155.70505,348.80472,1.7513523,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,7638.046,3.4767,-0.6654,3653.1367,3.3569,2.7275,1.5004
4063195708071247744,270.3959367485899,-26.992306958329635,0.4414638042748449,0.10008579,0.24901042358029524,0.100638814,-1.7398884671909634,0.07167164,1.0218737,1085.4814,17.308226,56.332767,121.533356,2.1264153,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
