source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
4048860829600886528,272.59202838991627,-31.7838597033665,,,,,19.203651,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4048860790969550208,272.58080748413846,-31.794694632939656,-0.27588745077053795,-4.471894302936618,-3.1871165847081153,1.5155,17.917362,1.1251068,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5242.8945,4.7576,-3.7005,1547.9481,0.3858,0.3128,0.173
4048860790969641472,272.58212815944785,-31.79445069977436,-0.5236384421519703,-2.3470137904333277,-7.160854439301797,1.0534445,18.842669,1.5223236,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4048860790969799040,272.5834462014993,-31.795669980616246,-0.46544847466024797,-0.7866891250127276,-4.203046471251119,1.012259,19.632814,1.0942707,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4048860795201142272,272.5784993938448,-31.79675586313993,1.1627208517577967,-3.9753243131720306,-1.3246893196110872,0.976405,19.345306,1.1010284,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4048860795241133696,272.5810756494588,-31.796532476212146,0.7261837782521926,-5.707003323626902,-7.853224381811945,1.2658923,19.462523,1.406807,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4048860795241144448,272.5804962119188,-31.794553246793186,,,,,19.308956,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4048860795242819712,272.58288452095275,-31.795787078191534,,,,,20.119057,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4048860825217213824,272.5897124375728,-31.79079182743616,-0.5504179517037757,-2.907162885110693,-4.745945774548918,3.8778903,15.788883,1.8050213,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,4700.0728,3.3829,0.3829,2103.44,1.4399,1.0649,0.5575
4048860825217218432,272.59791472753875,-31.788725026548843,0.14989683851546953,-1.763716627979623,-4.031940955248814,0.99219155,17.24958,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4048860825224891264,272.5849625513032,-31.793670981253754,0.03276945897873093,-0.8566989209281567,-7.944514617582994,0.9556386,16.25019,1.7415953,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
4048860825224895360,272.59468752508343,-31.785398743953778,-0.003067239020069707,-7.770214188061397,-8.138906563053874,1.0175042,16.802486,1.6596832,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
4048860825244185472,272.5877655136126,-31.79155938245604,,,,,19.847124,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4048860825244191104,272.58898552020065,-31.79351402419669,0.9952533542681608,-0.7405121209812177,-4.17409545152184,3.0434895,17.796925,1.6571522,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,4265.7446,4.6602,-3.3131,611.1742,0.7091,0.5275,0.2887
4048860825244204032,272.5929637783032,-31.792399869874327,0.5561440025231636,-3.138528109229846,-5.179800235970191,1.0363541,18.936409,1.5665245,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4148.7026,5.0263,-1.6516,903.353,0.0085,0.0064,0.0034
4048860825256720640,272.593939999557,-31.78548749608438,,,,,19.649462,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4048860825329291264,272.5844040075091,-31.793335169839366,0.2796098791430884,-0.28378181184305706,-1.886336981166465,1.1546388,18.29174,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4048860825329296640,272.5846101739141,-31.79465103289194,-0.5532467867568622,-0.47989689910902883,-4.206127638026664,1.0552915,19.476234,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4048860825329383808,272.58409700375,-31.79512029655439,0.3845655104925371,0.7392566886736816,-4.900520745190085,0.995336,19.313297,1.117899,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4048860825329385984,272.585483232545,-31.790370651281567,0.01566568098700527,-0.3238819595798109,-4.238373594064802,0.9436029,19.07667,1.5105114,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4048860825368648448,272.5928207227719,-31.788643810509463,-0.26934757427561307,-3.1140238453492572,-5.9087051766465475,1.569018,16.263441,1.937727,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,5263.653,3.1555,-1.1369,2739.4797,2.5412,1.9134,1.0542
4048860825368649600,272.5977913109435,-31.788985357044623,-0.15043320958264933,-4.539948090320529,-4.049840991752101,1.5644779,17.100744,1.0423031,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
4048860825368651520,272.5873649442395,-31.79101203199358,0.05997990722728778,-2.6632216365625254,-7.713633157469825,1.0990812,18.079878,1.4412403,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
4048860825368651776,272.5895445396415,-31.785533714158333,0.021233341837506647,-1.4523185038867168,-4.483530662742532,1.1702888,17.208267,0.5503979,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,7358.6543,4.3909,-1.8758,4437.646,0.3796,0.3386,0.1833
4048860825368652160,272.5913218990907,-31.79307123381414,-0.02516097015151031,-3.3070591564779477,-4.4146608657884965,0.98664,17.99459,1.4869843,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4166.933,4.3777,-3.0932,997.6367,0.3256,0.2431,0.1325
4048860825368652416,272.5920253643721,-31.785649558960497,0.18353629290926085,-4.568075505241663,-4.067666575706923,1.1269374,17.345188,1.0547199,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
4048860825368664192,272.58716827110385,-31.791606346895826,0.08145834303852742,-1.9943764446702998,-8.652071338597722,1.0676836,18.411104,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4048860825368664832,272.58778140755913,-31.794226981835756,-0.8119822521449734,1.4407894227698577,-4.509805544568106,1.3528513,18.976213,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4048860825368667008,272.5896238952916,-31.789912942978688,0.10247240846657361,-4.491015765754321,0.4618307926662607,1.0968263,18.077034,1.1103096,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
4048860825368667648,272.5906874516145,-31.79095202538592,0.3514408930650157,-0.2704241299277533,-4.989049864934142,1.0499824,18.58781,1.3357487,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4442.28,4.8985,-1.5657,1276.5311,0.0332,0.0254,0.0137
4048860825368667776,272.5906470729104,-31.78794722489661,-0.1634659377589647,-1.6345833987966494,-8.615465413573212,1.1349747,18.510406,1.4582596,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4238.803,5.0219,-1.7552,844.5029,0.0077,0.0058,0.0031
4048860825368668800,272.59208671439217,-31.789068191239977,-0.8638762795780965,-6.562106724374729,-3.6053753507466615,2.6086054,18.409132,1.2121735,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4048860825368671872,272.596399448076,-31.79203889048483,-0.44767953594718135,-2.715876302362558,-8.448255970724823,1.0688664,18.651335,1.3051815,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,4486.5024,4.8916,-1.547,1436.9814,0.0033,0.0025,0.0014
4048860825368673536,272.5978971998147,-31.789546597907055,0.5012708596447674,-4.040401637714036,-6.604517101072925,1.0591068,18.721035,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4048860825368674432,272.5989986437665,-31.789016101552917,0.9527776518677764,-2.564154444765098,-5.3838177759390575,1.0401814,18.961355,0.8848438,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4048860825368690176,272.59251448278366,-31.78518315258902,-0.9851739423399078,-3.0488058514105965,-2.887251117639135,1.9863638,19.072542,1.3000584,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4048860825368695552,272.58558380188373,-31.792996549411757,,,,,19.13617,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4048860825368696192,272.58591597601696,-31.795683988367013,0.8099343154294965,-4.4265707340546365,-5.148073137033906,0.9869525,19.240263,0.5546837,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4048860825368697856,272.5865496705322,-31.7905473203907,-0.031192941335089736,-1.0496261128172195,-3.8723965002138407,0.9803961,19.570429,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4048860825368698624,272.58682400644733,-31.78836134944473,0.4371872762385914,-2.470769581014128,-3.9299127797678217,1.0785217,19.374718,1.3561115,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4048860825368699264,272.5870050961421,-31.788961163976193,,,,,19.386322,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4048860825368700288,272.5873485165679,-31.79486880694943,0.07754172883940787,-2.1662305578170593,-0.2786301038624662,1.06566,19.611917,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4048860825368701056,272.5875357448906,-31.789303021083157,-0.3737165642805321,-2.4045389008231486,-6.744481480171164,1.0201461,19.82103,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
